-40.0,NaN,NaN,NaN,NaN
1.7,0.5305679846542607,0.7655387225965796,0.4829724470867587,0.23042838580542388
1.8,0.5877360249700819,0.8480245676202709,0.5350121274388984,0.25525675772126466
1.9,0.6418104377649851,0.9260467214129572,0.5842356995874374,0.27874155140293644
2.0,0.6930648561507935,1.0,0.6308922499029137,0.3010016071085852
2.1,0.7418681771509951,1.0704166725048647,0.6753175828501844,0.3221971386997884
2.2,0.7883981017542518,1.1375531377148869,0.717673458437064,0.3424053226235947
2.3,0.8328575162562278,1.2017021334508686,0.7581445626859499,0.36171427343452695
2.4,0.8754231672320745,1.2631186814089508,0.7968917868084947,0.38020075307297124
2.5,0.9162186667877121,1.3219811373444768,0.8340276540684697,0.39791844690792283
2.6,0.9554482484776283,1.3785841829927483,0.8697380768888652,0.41495605461529317
2.7,0.9931956997643726,1.43304871246895,0.9040993264300095,0.4313499655180428
2.8,1.0295691540681244,1.4855307478527175,0.9372098358127591,0.44714714251288645
2.9,1.0646377905501951,1.5361301054320906,0.9691325783596517,0.4623776304629397
3.0,1.098547107303105,1.5850567195172984,1.0,0.47710461993296877
3.1,1.1313433646835271,1.6323773376230395,1.0298542112235276,0.4913482020321685
3.2,1.1630974556981593,1.678194248887291,1.0587597454546334,0.5051391659554596
3.3,1.1938493987566323,1.7225651945290394,1.086753031180876,0.5184948919025536
3.4,1.223709180156247,1.7656488700820787,1.11393418818462,0.5314631474841632
3.5,1.2527025048655624,1.80748236438208,1.1403266155248486,0.5440550964994315
3.6,1.2808783374766168,1.8481363267941116,1.1659748853384437,0.556292004520785
3.7,1.3082815882029994,1.8876755567567693,1.1909198790890136,0.568193376283381
3.8,1.3349342139415608,1.9261317351389589,1.2151815839912208,0.5797687477796744
3.9,1.3609149250855517,1.963618430523118,1.2388316495835583,0.5910523033354963
4.0,1.3862372835018246,2.000155210871368,1.2618824211416741,0.6020499329388929
4.1,1.4109338839688115,2.035789106094607,1.2843635694718682,0.6127757926686269
4.2,1.4350173283047871,2.070538298933114,1.306286565924064,0.6232353555587434
4.3,1.4585525700086868,2.104496508608629,1.3277105372289246,0.6334568312456039
4.4,1.4815462776610147,2.1376733569919573,1.3486415537501704,0.6434431159277835
4.5,1.5040228516678955,2.1701040506094538,1.3691018270124249,0.6532048068262962
4.6,1.5259889107696532,2.2017981394192008,1.3890973820102288,0.6627447784938721
4.7,1.5474994513169966,2.2328349758082378,1.4086782815495769,0.6720869161265385
4.8,1.5685567325692014,2.2632178195858814,1.4278465822189033,0.6812322009321383
4.9,1.5891794924948777,2.2929737071376075,1.44661934106427,0.6901887709061503
5.0,1.6093704130342104,2.322106508144819,1.4649989994376835,0.6989577908288955
5.1,1.629177026041333,2.3506848047231887,1.483028825264404,0.7075599040274106
5.2,1.648598705689223,2.378707693887929,1.5007082488583268,0.7159948387018231
5.3,1.6676501524206087,2.4061963864140443,1.518050651933017,0.7242689793294976
5.4,1.686345237428043,2.433170896579319,1.5350686613412163,0.7323883502402122
5.5,1.7046842259426729,2.4596316070768656,1.551762518521043,0.7403530666252087
5.6,1.7227060807953414,2.485634736066496,1.5681676910738265,0.7481800502409393
5.7,1.740408711395297,2.51117726710504,1.5842822759489485,0.7558683931331619
5.8,1.757803245746797,2.5362752564160362,1.6001164028934023,0.7634229282509659
5.9,1.7748882065802511,2.560926572496817,1.6156687271586743,0.7708430140086227
6.0,1.7916984586660145,2.585181520553375,1.6309709859093544,0.7781437923539819
6.1,1.8082306361926928,2.6090352441695113,1.6460201152701008,0.7853238014979629
6.2,1.824493802156012,2.6325008200373214,1.660824365224611,0.7923869775459021
6.3,1.8404852660106055,2.655574366059274,1.6753812865876392,0.7993321519802039
6.4,1.8562365657052307,2.678301387282232,1.6897195881405822,0.806173021893105
6.5,1.87174346782023,2.7006757754471766,1.7038354162301654,0.8129077486888248
6.6,1.8870134512524022,2.722708321603073,1.7177355788455486,0.8195395804904436
6.7,1.9020429773664864,2.744393919971971,1.7314168547909938,0.8260669804505932
6.8,1.9168608357215724,2.765774110041603,1.7449054510073756,0.8325024520218395
6.9,1.931462206427859,2.7868419373548807,1.7581969799816155,0.8388439019014222
7.0,1.945853332963782,2.8076064104171126,1.7712971251098957,0.845094041663917
7.1,1.9600401917331383,2.828076152380583,1.7842113266721615,0.8512554668920196
7.2,1.974018947379182,2.848245629337877,1.7969360933691136,0.8573265118707047
7.3,1.9878147102300747,2.868151072138011,1.809494282962604,0.863318082143753
7.4,2.0014226395515653,2.8877854962481404,1.8218814889649915,0.8692280753555536
7.5,2.014847788034227,2.907156192025767,1.8341023108063232,0.8750586859154307
7.6,2.028085906561568,2.9262570285634384,1.8461528805446026,0.8808080684103882
7.7,2.0411603102903957,2.945121646517726,1.8580544218093418,0.8864863487321181
7.8,2.0540658898780393,2.9637426737897186,1.8698022836004726,0.8920913078670006
7.9,2.066806955264529,2.9821263290471096,1.8814003892272477,0.8976248176440056
8.0,2.079378971678104,3.000266069220055,1.8928446107176113,0.9030849085885942
8.1,2.091803705810646,3.018193300737099,1.9041547621439299,0.9084810340862322
8.2,2.1040758789516256,3.0359004071241373,1.9153260383317188,0.9138109015659734
8.3,2.1161991970220146,3.053392735530054,1.926361812755768,0.9190761205282255
8.4,2.1281689337452954,3.070663466569223,1.9372577831185376,0.9242746383269556
8.5,2.140005506758324,3.0877420601640098,1.94803253545673,0.9294153224461407
8.6,2.1517035402939952,3.1046207598006363,1.9586811762459169,0.9344958381626685
8.7,2.1632662440501216,3.1213041966442594,1.9692066272523034,0.9395175794646935
8.8,2.174688770002141,3.1377853756430887,1.9796044753519275,0.9444784408303855
8.9,2.1859903500244027,3.1540920458226007,1.9898922271899044,0.9493867747610082
9.0,2.1971655642610908,3.1702163870548974,2.000064949108151,0.9542402273854967
9.1,2.208217210969371,3.186162436851247,2.0101251883412337,0.9590400140012315
9.2,2.219140372377751,3.2019230995243566,2.0200684682750327,0.9637839987949338
9.3,2.229953229887503,3.2175246084073854,2.029911339316127,0.9684800780420444
9.4,2.2406503584620823,3.232959135897338,2.0396488630904512,0.9731258956214817
9.5,2.2512342123399733,3.2482302231324818,2.049283273674695,0.9777225174215554
9.6,2.2617071682903505,3.2633412994732196,2.0588167346257578,0.982270975685258
9.7,2.2720644944385886,3.278285537456605,2.06824493855018,0.9867692153352701
9.8,2.2823227652299076,3.2930868517928884,2.0775829730533184,0.9912244347378107
9.9,2.2924768196825793,3.307737795874899,2.0868261401284194,0.9956343924521539
10.0,2.302528756601532,3.3222413979977645,2.095976350303411,1.0
10.1,2.3124738317182096,3.336590812815754,2.105029284902723,1.0043191969212826
10.2,2.3223278347658844,3.350808822804607,2.113999317213732,1.0085988407778133
10.3,2.3320856351581547,3.3648880252135474,2.122881776898347,1.0128367033297112
10.4,2.3417490954440985,3.3788311074520747,2.131678359422393,1.0170335934915553
10.5,2.3513134812059597,3.3926312383878443,2.1403847550774153,1.0211874550815307
10.6,2.3607938720912123,3.406310175937651,2.1490146907644947,1.0253048372675606
10.7,2.370185184005558,3.4198605844326138,2.1575635384669853,1.0293835320015223
10.8,2.3794890774121424,3.433284859699228,2.166032809693255,1.033424260431041
10.9,2.3887008445733335,3.4465762091010026,2.174418219021587,1.037424977961617
11.0,2.3978349193258426,3.4597554587360784,2.1827329054758917,1.04139195328226
11.1,2.406886275866837,3.4728153570423705,2.1909722941018517,1.0453230036611287
11.2,2.41585640078265,3.485758048965363,2.199137738128949,1.0492187747302608
11.3,2.424740625698411,3.498576798663773,2.2072249879671206,1.0530772389906047
11.4,2.4335527943961277,3.5112915808656266,2.2152466455174737,1.0569044088673984
11.5,2.4422879478945103,3.523895240423401,2.2231981966528886,1.060698130649738
11.6,2.4509474223569034,3.5363897052423026,2.231080857673818,1.064458984640189
11.7,2.459532519381052,3.548776853353995,2.2388958134158843,1.0681875361293005
11.8,2.4680387780150053,3.561050248200757,2.246639003104705,1.0718818477028542
11.9,2.476479075493806,3.57322846991247,2.2543221488002243,1.0755475120098046
12.0,2.4848486960658516,3.585304714289554,2.26194095778566,1.0791824809751427
12.1,2.4931488149532504,3.597280677020512,2.269496499857748,1.0827872650038337
12.2,2.5013750193304283,3.6091499909875564,2.27698475805122,1.0863599475831902
12.3,2.5095397166698143,3.620930558515871,2.2844170268042916,1.0899059173418641
12.4,2.5176382591990394,3.6326156734908293,2.2917890752812173,1.0934231557285752
12.5,2.5256717116094305,3.644206872119783,2.2991018726633095,1.096912125144205
12.6,2.5336357147295705,3.6556978647007243,2.3063514508263174,1.1003709323783413
12.7,2.541542241160837,3.667105926098006,2.313548708348279,1.1038047771929165
12.8,2.5493867143598177,3.6784244529708707,2.320689479232687,1.1072116719717504
12.9,2.557170101924459,3.6896548414338914,2.3277746442774063,1.1105920369475735
13.0,2.5648881023585903,3.700790885002738,2.3348002878595726,1.1139440039586275
13.1,2.5725522844223176,3.7118492758527566,2.3417769409432467,1.1172725973765179
13.2,2.580158144881627,3.722823516418858,2.3487005042649702,1.1205758614237107
13.3,2.587706565696994,3.7337148792521866,2.3555717806673977,1.1238541791401453
13.4,2.595193305883711,3.7445172451783675,2.3623869096108407,1.1271057086445009
13.5,2.602629558085317,3.7552467636867886,2.3691560796829934,1.1303353109590368
13.6,2.6100108935501076,3.7658970446803823,2.3758752594211403,1.1335410626542666
13.7,2.6173381184160234,3.7764692513085043,2.382545182647194,1.1367233138400155
13.8,2.6246070541126745,3.7869573544523023,2.389162045636799,1.1398802497418192
13.9,2.6318285420462852,3.797376996812641,2.3957357172486966,1.1430165788377777
14.0,2.6389982284165323,3.8077218964372834,2.402262234247907,1.1461304102501721
14.1,2.6461168519869984,3.8179931192633867,2.4087422691259217,1.1492220648277995
14.2,2.653185135788945,3.828191708528471,2.4151764800532063,1.1522918565868303
14.3,2.66019907834616,3.8383118906369242,2.421561224513036,1.1553380476657065
14.4,2.667168914795287,3.8483684335235977,2.427905819481054,1.1583650832365515
